_time,Unit-Name,new-email,message,Agent,Location
2016-11-18T07:11:57.168-0500,Academic_Unit1,User4639@virginia.edu,Clicked Link,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-11-18T07:11:56.682-0500,Academic_Unit1,User5899@virginia.edu,Clicked Link,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-11-18T07:11:52.385-0500,Academic_Unit1,User6730@virginia.edu,Email Opened,,
2016-11-18T07:11:44.612-0500,Academic_Unit1,User8388@virginia.edu,Clicked Link,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_0_2 like Mac OS X) AppleWebKit/602.1.50 (KHTML, like Gecko) Version/10.0 Mobile/14A456 Safari/602.1",Off Grounds
2016-11-18T07:11:37.618-0500,Academic_Unit2,User757@virginia.edu,Email Opened,,
2016-11-18T07:11:33.478-0500,Academic_Unit1,User2040@virginia.edu,Email Opened,,
2016-11-18T07:11:33.178-0500,Academic_Unit1,User2810@virginia.edu,Submitted Data,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-11-18T07:11:33.129-0500,Academic_Unit1,User3786@virginia.edu,Email Opened,,
2016-11-18T07:11:22.949-0500,Academic_Unit1,User2568@virginia.edu,Email Opened,,
2016-11-18T07:11:16.715-0500,Academic_Unit1,User7462@virginia.edu,Submitted Data,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-11-18T07:11:14.363-0500,Academic_Unit2,User5808@virginia.edu,Submitted Data,"Mozilla/5.0 (iPad; CPU OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12F69 Safari/600.1.4",Off Grounds
2016-11-18T07:11:13.505-0500,Academic_Unit1,User4779@virginia.edu,Email Opened,,
2016-11-18T07:11:06.504-0500,Academic_Unit1,User7462@virginia.edu,Clicked Link,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-11-18T07:10:58.132-0500,Academic_Unit1,User832@virginia.edu,Submitted Data,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-11-18T07:10:54.721-0500,Academic_Unit2,User5808@virginia.edu,Clicked Link,"Mozilla/5.0 (iPad; CPU OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12F69 Safari/600.1.4",Off Grounds
2016-11-18T07:10:53.892-0500,Academic_Unit1,User1359@virginia.edu,Submitted Data,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_0_2 like Mac OS X) AppleWebKit/602.1.50 (KHTML, like Gecko) Version/10.0 Mobile/14A456 Safari/602.1",Off Grounds
2016-11-18T07:10:53.426-0500,Academic_Unit1,User1146@virginia.edu,Submitted Data,Mozilla/5.0 (Windows NT 6.1; rv:45.0) Gecko/20100101 Firefox/45.0,On Grounds
2016-11-18T07:10:51.508-0500,Academic_Unit1,User7594@virginia.edu,Submitted Data,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-11-18T07:10:49.768-0500,Academic_Unit1,User4548@virginia.edu,Submitted Data,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_1_1 like Mac OS X) AppleWebKit/602.2.14 (KHTML, like Gecko) Version/10.0 Mobile/14B100 Safari/602.1",On Grounds
2016-11-18T07:10:47.964-0500,Academic_Unit1,User832@virginia.edu,Clicked Link,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-11-18T07:10:47.383-0500,Academic_Unit1,User2810@virginia.edu,Clicked Link,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-11-18T07:10:41.559-0500,Academic_Unit1,User7594@virginia.edu,Clicked Link,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-11-18T07:10:36.298-0500,Academic_Unit1,User1146@virginia.edu,Clicked Link,Mozilla/5.0 (Windows NT 6.1; rv:45.0) Gecko/20100101 Firefox/45.0,On Grounds
2016-11-18T07:10:35.361-0500,Academic_Unit1,User602@virginia.edu,Email Opened,,
2016-11-18T07:10:30.932-0500,Academic_Unit2,User1840@virginia.edu,Email Opened,,
2016-11-18T07:10:24.228-0500,Academic_Unit2,User8614@virginia.edu,Email Opened,,
2016-11-18T07:10:20.700-0500,Academic_Unit1,User1488@virginia.edu,Submitted Data,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.99 Safari/537.36",On Grounds
2016-11-18T07:10:14.622-0500,Academic_Unit1,User1359@virginia.edu,Clicked Link,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_0_2 like Mac OS X) AppleWebKit/602.1.50 (KHTML, like Gecko) Version/10.0 Mobile/14A456 Safari/602.1",Off Grounds
2016-11-18T07:10:09.867-0500,Academic_Unit1,User7839@virginia.edu,Email Opened,,
2016-11-18T07:10:09.561-0500,Academic_Unit1,User1359@virginia.edu,Email Opened,,
2016-11-18T07:10:09.426-0500,Academic_Unit2,User432@virginia.edu,Email Opened,,
2016-11-18T07:10:06.640-0500,Academic_Unit2,User5741@virginia.edu,Email Opened,,
2016-11-18T07:10:02.261-0500,Academic_Unit2,User296@virginia.edu,Email Opened,,
2016-11-18T07:10:00.512-0500,Academic_Unit1,User1488@virginia.edu,Clicked Link,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.99 Safari/537.36",On Grounds
2016-11-18T07:09:50.220-0500,Academic_Unit1,User1488@virginia.edu,Email Opened,,
2016-11-18T07:09:49.157-0500,Academic_Unit1,User4033@virginia.edu,Email Opened,,
2016-11-18T07:09:43.558-0500,Academic_Unit2,User8268@virginia.edu,Email Opened,,
2016-11-18T07:09:42.817-0500,Academic_Unit1,User8388@virginia.edu,Email Opened,,
2016-11-18T07:09:41.528-0500,Academic_Unit2,User7828@virginia.edu,Submitted Data,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:49.0) Gecko/20100101 Firefox/49.0,Off Grounds
2016-11-18T07:09:40.276-0500,Academic_Unit2,User3359@virginia.edu,Clicked Link,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36",Off Grounds
2016-11-18T07:09:31.138-0500,Academic_Unit1,User2520@virginia.edu,Submitted Data,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_5 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13G36 Safari/601.1",Off Grounds
2016-11-18T07:09:21.391-0500,Academic_Unit1,User5392@virginia.edu,Email Opened,,
2016-11-18T07:09:19.796-0500,Academic_Unit2,User4503@virginia.edu,Submitted Data,"Mozilla/5.0 (iPad; CPU OS 10_1_1 like Mac OS X) AppleWebKit/602.2.14 (KHTML, like Gecko) Version/10.0 Mobile/14B100 Safari/602.1",Off Grounds
2016-11-18T07:09:17.243-0500,Academic_Unit2,User4676@virginia.edu,Email Opened,,
2016-11-18T07:09:12.784-0500,Academic_Unit1,User2520@virginia.edu,Clicked Link,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_5 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13G36 Safari/601.1",Off Grounds
2016-11-18T07:09:09.205-0500,Academic_Unit1,User2520@virginia.edu,Email Opened,,
2016-11-18T07:09:07.184-0500,Academic_Unit1,User6723@virginia.edu,Submitted Data,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Safari/537.36 Edge/14.14393",Off Grounds
2016-11-18T07:08:55.706-0500,Academic_Unit1,User6723@virginia.edu,Clicked Link,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Safari/537.36 Edge/14.14393",Off Grounds
2016-11-18T07:08:49.190-0500,Academic_Unit1,User3658@virginia.edu,Submitted Data,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-11-18T07:08:47.029-0500,Academic_Unit2,User800@virginia.edu,Submitted Data,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/600.8.9 (KHTML, like Gecko) Version/8.0.8 Safari/600.8.9",Off Grounds
2016-11-18T07:08:44.210-0500,Academic_Unit1,User5090@virginia.edu,Submitted Data,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-11-18T07:08:42.378-0500,Academic_Unit2,User4503@virginia.edu,Clicked Link,"Mozilla/5.0 (iPad; CPU OS 10_1_1 like Mac OS X) AppleWebKit/602.2.14 (KHTML, like Gecko) Version/10.0 Mobile/14B100 Safari/602.1",Off Grounds
2016-11-18T07:08:36.924-0500,Academic_Unit1,User3658@virginia.edu,Clicked Link,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-11-18T07:08:36.870-0500,Academic_Unit2,User4503@virginia.edu,Email Opened,,
2016-11-18T07:08:36.042-0500,Academic_Unit2,User3523@virginia.edu,Clicked Link,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_4 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13G35 Safari/601.1",Off Grounds
2016-11-18T07:08:33.117-0500,Academic_Unit1,User5090@virginia.edu,Clicked Link,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-11-18T07:08:29.911-0500,Academic_Unit2,User3671@virginia.edu,Email Opened,,
2016-11-18T07:08:24.876-0500,Academic_Unit1,User517@virginia.edu,Email Opened,,
2016-11-18T07:08:22.760-0500,Academic_Unit2,User800@virginia.edu,Clicked Link,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/600.8.9 (KHTML, like Gecko) Version/8.0.8 Safari/600.8.9",Off Grounds
2016-11-18T07:08:14.387-0500,Academic_Unit2,User6896@virginia.edu,Email Opened,,
2016-11-18T07:08:06.446-0500,Academic_Unit1,User5227@virginia.edu,Submitted Data,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-11-18T07:07:58.376-0500,Academic_Unit1,User5227@virginia.edu,Clicked Link,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-11-18T07:07:50.777-0500,Academic_Unit1,User8261@virginia.edu,Email Opened,,
2016-11-18T07:07:44.514-0500,Academic_Unit1,User6034@virginia.edu,Submitted Data,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-11-18T07:07:38.747-0500,Academic_Unit1,User1248@virginia.edu,Email Opened,,
2016-11-18T07:07:34.227-0500,Academic_Unit1,User3629@virginia.edu,Clicked Link,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36",Off Grounds
2016-11-18T07:07:25.724-0500,Academic_Unit1,User3439@virginia.edu,Submitted Data,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-11-18T07:07:25.373-0500,Academic_Unit1,User8397@virginia.edu,Submitted Data,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_0_2 like Mac OS X) AppleWebKit/602.1.50 (KHTML, like Gecko) Version/10.0 Mobile/14A456 Safari/602.1",Off Grounds
2016-11-18T07:07:20.423-0500,Academic_Unit1,User6034@virginia.edu,Clicked Link,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-11-18T07:07:18.944-0500,Academic_Unit1,User3439@virginia.edu,Clicked Link,Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-11-18T07:07:15.407-0500,Academic_Unit2,User6587@virginia.edu,Email Opened,,
2016-11-18T07:07:09.566-0500,Academic_Unit1,User8397@virginia.edu,Clicked Link,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_0_2 like Mac OS X) AppleWebKit/602.1.50 (KHTML, like Gecko) Version/10.0 Mobile/14A456 Safari/602.1",Off Grounds
2016-11-18T07:07:00.833-0500,Academic_Unit1,User4864@virginia.edu,Email Opened,,
2016-11-18T07:07:00.405-0500,Academic_Unit2,User3899@virginia.edu,Submitted Data,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_1_1 like Mac OS X) AppleWebKit/602.2.14 (KHTML, like Gecko) Version/10.0 Mobile/14B100 Safari/602.1",Off Grounds
2016-11-18T07:06:56.888-0500,Academic_Unit1,User2015@virginia.edu,Submitted Data,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_1_1 like Mac OS X) AppleWebKit/602.2.14 (KHTML, like Gecko) Version/10.0 Mobile/14B100 Safari/602.1",Off Grounds
2016-11-18T07:06:55.304-0500,Academic_Unit1,User3629@virginia.edu,Email Opened,,
2016-11-18T07:06:48.570-0500,Academic_Unit1,User1231@virginia.edu,Submitted Data,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_1_1 like Mac OS X) AppleWebKit/602.2.14 (KHTML, like Gecko) Version/10.0 Mobile/14B100 Safari/602.1",Off Grounds
2016-11-18T07:06:46.715-0500,Academic_Unit1,User4576@virginia.edu,Submitted Data,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_2 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13C75 Safari/601.1",Off Grounds
2016-11-18T07:06:43.265-0500,Academic_Unit1,User7942@virginia.edu,Submitted Data,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_3 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13G34 Safari/601.1",Off Grounds
2016-11-18T07:06:40.518-0500,Academic_Unit2,User5765@virginia.edu,Email Opened,,
2016-11-18T07:06:39.131-0500,Academic_Unit1,User2015@virginia.edu,Clicked Link,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_1_1 like Mac OS X) AppleWebKit/602.2.14 (KHTML, like Gecko) Version/10.0 Mobile/14B100 Safari/602.1",Off Grounds
2016-11-18T07:06:37.716-0500,Academic_Unit2,User3899@virginia.edu,Clicked Link,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_1_1 like Mac OS X) AppleWebKit/602.2.14 (KHTML, like Gecko) Version/10.0 Mobile/14B100 Safari/602.1",Off Grounds
2016-11-18T07:06:33.884-0500,Academic_Unit2,User3899@virginia.edu,Email Opened,,
2016-11-18T07:06:31.639-0500,Academic_Unit1,User7942@virginia.edu,Clicked Link,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_3 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13G34 Safari/601.1",Off Grounds
2016-11-18T07:06:30.470-0500,Academic_Unit1,User4576@virginia.edu,Clicked Link,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_2 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13C75 Safari/601.1",Off Grounds
2016-11-18T07:06:26.691-0500,Academic_Unit1,User7942@virginia.edu,Email Opened,,
2016-11-18T07:06:23.761-0500,Academic_Unit2,User2774@virginia.edu,Email Opened,,
2016-11-18T07:06:19.025-0500,Academic_Unit1,User3948@virginia.edu,Email Opened,,
2016-11-18T07:06:13.644-0500,Academic_Unit1,User5867@virginia.edu,Submitted Data,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko,Off Grounds
2016-11-18T07:06:13.451-0500,Academic_Unit1,User1624@virginia.edu,Submitted Data,Mozilla/5.0 (Windows NT 6.1; rv:50.0) Gecko/20100101 Firefox/50.0,On Grounds
2016-11-18T07:06:08.722-0500,Academic_Unit2,User4324@virginia.edu,Email Opened,,
2016-11-18T07:06:06.220-0500,Academic_Unit2,User8745@virginia.edu,Email Opened,,
2016-11-18T07:06:05.400-0500,Academic_Unit2,User6814@virginia.edu,Email Opened,,
2016-11-18T07:06:05.075-0500,Academic_Unit1,User8047@virginia.edu,Clicked Link,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.98 Safari/537.36",On Grounds
2016-11-18T07:06:02.618-0500,Academic_Unit1,User5867@virginia.edu,Clicked Link,Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko,Off Grounds
2016-11-18T07:05:59.880-0500,Academic_Unit1,User1231@virginia.edu,Clicked Link,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_1_1 like Mac OS X) AppleWebKit/602.2.14 (KHTML, like Gecko) Version/10.0 Mobile/14B100 Safari/602.1",Off Grounds
2016-11-18T07:05:59.359-0500,Academic_Unit1,User1624@virginia.edu,Clicked Link,Mozilla/5.0 (Windows NT 6.1; rv:50.0) Gecko/20100101 Firefox/50.0,On Grounds
2016-11-18T07:05:57.281-0500,Academic_Unit1,User1231@virginia.edu,Email Opened,,
2016-11-18T07:05:49.900-0500,Academic_Unit2,User5805@virginia.edu,Email Opened,,
2016-11-18T07:05:49.309-0500,Academic_Unit1,User8047@virginia.edu,Submitted Data,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.98 Safari/537.36",On Grounds
2016-11-18T07:05:45.345-0500,Academic_Unit2,User5489@virginia.edu,Email Opened,,
2016-11-18T07:05:44.872-0500,Academic_Unit1,User7717@virginia.edu,Submitted Data,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_0_2 like Mac OS X) AppleWebKit/602.1.50 (KHTML, like Gecko) Version/10.0 Mobile/14A456 Safari/602.1",Off Grounds
2016-11-18T07:05:44.598-0500,Academic_Unit1,User4920@virginia.edu,Email Opened,,
2016-11-18T07:05:44.480-0500,Academic_Unit2,User7770@virginia.edu,Clicked Link,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_0_2 like Mac OS X) AppleWebKit/602.1.50 (KHTML, like Gecko) Version/10.0 Mobile/14A456 Safari/602.1",Off Grounds
2016-11-18T07:05:40.754-0500,Academic_Unit1,User7926@virginia.edu,Email Opened,,
2016-11-18T07:05:40.039-0500,Academic_Unit2,User6299@virginia.edu,Submitted Data,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.87 Safari/537.36",Off Grounds
2016-11-18T07:05:40.012-0500,Academic_Unit2,User7770@virginia.edu,Email Opened,,
2016-11-18T07:05:29.208-0500,Academic_Unit2,User8077@virginia.edu,Email Opened,,
2016-11-18T07:05:26.968-0500,Academic_Unit1,User7584@virginia.edu,Submitted Data,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_0_2 like Mac OS X) AppleWebKit/602.1.50 (KHTML, like Gecko) Version/10.0 Mobile/14A456 Safari/602.1",Off Grounds
2016-11-18T07:05:26.051-0500,Academic_Unit2,User5410@virginia.edu,Submitted Data,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_1_1 like Mac OS X) AppleWebKit/602.2.14 (KHTML, like Gecko) Version/10.0 Mobile/14B100 Safari/602.1",Off Grounds
2016-11-18T07:05:15.644-0500,Academic_Unit2,User6801@virginia.edu,Email Opened,,
2016-11-18T07:05:15.288-0500,Academic_Unit1,User7717@virginia.edu,Clicked Link,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_0_2 like Mac OS X) AppleWebKit/602.1.50 (KHTML, like Gecko) Version/10.0 Mobile/14A456 Safari/602.1",Off Grounds
2016-11-18T07:05:13.335-0500,Academic_Unit1,User3090@virginia.edu,Submitted Data,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_1_1 like Mac OS X) AppleWebKit/602.2.14 (KHTML, like Gecko) Version/10.0 Mobile/14B100 Safari/602.1",Off Grounds
2016-11-18T07:05:12.989-0500,Academic_Unit2,User6299@virginia.edu,Clicked Link,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.87 Safari/537.36",Off Grounds
2016-11-18T07:05:12.066-0500,Academic_Unit1,User5816@virginia.edu,Submitted Data,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/601.7.8 (KHTML, like Gecko) Version/9.1.3 Safari/601.7.8",On Grounds
2016-11-18T07:05:11.083-0500,Academic_Unit1,User4642@virginia.edu,Email Opened,,
2016-11-18T07:05:10.915-0500,Academic_Unit1,User7584@virginia.edu,Clicked Link,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_0_2 like Mac OS X) AppleWebKit/602.1.50 (KHTML, like Gecko) Version/10.0 Mobile/14A456 Safari/602.1",Off Grounds
2016-11-18T07:05:08.417-0500,Academic_Unit1,User7717@virginia.edu,Email Opened,,
2016-11-18T07:05:01.446-0500,Academic_Unit2,User2124@virginia.edu,Email Opened,,
2016-11-18T07:04:53.184-0500,Academic_Unit2,User7721@virginia.edu,Email Opened,,
2016-11-18T07:04:51.728-0500,Academic_Unit2,User5410@virginia.edu,Clicked Link,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_1_1 like Mac OS X) AppleWebKit/602.2.14 (KHTML, like Gecko) Version/10.0 Mobile/14B100 Safari/602.1",Off Grounds
2016-11-18T07:04:50.843-0500,Academic_Unit1,User5816@virginia.edu,Clicked Link,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/601.7.8 (KHTML, like Gecko) Version/9.1.3 Safari/601.7.8",On Grounds
2016-11-18T07:04:49.734-0500,Academic_Unit1,User3090@virginia.edu,Clicked Link,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_1_1 like Mac OS X) AppleWebKit/602.2.14 (KHTML, like Gecko) Version/10.0 Mobile/14B100 Safari/602.1",Off Grounds
2016-11-18T07:04:45.692-0500,Academic_Unit2,User5410@virginia.edu,Email Opened,,
2016-11-18T07:04:44.886-0500,Academic_Unit2,User7121@virginia.edu,Email Opened,,
2016-11-18T07:04:40.260-0500,Academic_Unit1,User6461@virginia.edu,Submitted Data,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.99 Safari/537.36",On Grounds
2016-11-18T07:04:37.353-0500,Academic_Unit2,User7949@virginia.edu,Email Opened,,
2016-11-18T07:04:34.027-0500,Academic_Unit1,User6461@virginia.edu,Clicked Link,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.99 Safari/537.36",On Grounds
2016-11-18T07:04:23.226-0500,Academic_Unit1,User3090@virginia.edu,Email Opened,,
2016-11-18T07:04:08.353-0500,Academic_Unit2,User8085@virginia.edu,Email Opened,,
2016-11-18T07:03:54.592-0500,Academic_Unit1,User7565@virginia.edu,Email Opened,,
2016-11-18T07:03:53.829-0500,Academic_Unit1,User8856@virginia.edu,Email Opened,,
2016-11-18T07:03:50.992-0500,Academic_Unit1,User439@virginia.edu,Submitted Data,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-11-18T07:03:49.480-0500,Academic_Unit1,User6161@virginia.edu,Submitted Data,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_2 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13C75 Safari/601.1",Off Grounds
2016-11-18T07:03:46.274-0500,Academic_Unit2,User2223@virginia.edu,Submitted Data,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_1_1 like Mac OS X) AppleWebKit/602.2.14 (KHTML, like Gecko) Version/10.0 Mobile/14B100 Safari/602.1",Off Grounds
2016-11-18T07:03:44.088-0500,Academic_Unit1,User439@virginia.edu,Clicked Link,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,On Grounds
2016-11-18T07:03:41.111-0500,Academic_Unit1,User566@virginia.edu,Clicked Link,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_0_2 like Mac OS X) AppleWebKit/602.1.50 (KHTML, like Gecko) Version/10.0 Mobile/14A456 Safari/602.1",On Grounds
2016-11-18T07:03:35.117-0500,Academic_Unit2,User7411@virginia.edu,Email Opened,,
2016-11-18T07:03:35.117-0500,Academic_Unit2,User1521@virginia.edu,Submitted Data,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_1_1 like Mac OS X) AppleWebKit/602.2.14 (KHTML, like Gecko) Version/10.0 Mobile/14B100 Safari/602.1",Off Grounds
2016-11-18T07:03:34.950-0500,Academic_Unit1,User8353@virginia.edu,Email Opened,,
2016-11-18T07:03:32.756-0500,Academic_Unit1,User566@virginia.edu,Email Opened,,
2016-11-18T07:03:29.942-0500,Academic_Unit2,User5552@virginia.edu,Email Opened,,
2016-11-18T07:03:24.776-0500,Academic_Unit1,User6161@virginia.edu,Clicked Link,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_2 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13C75 Safari/601.1",Off Grounds
2016-11-18T07:03:23.246-0500,Academic_Unit1,User762@virginia.edu,Submitted Data,"Mozilla/5.0 (iPhone; CPU iPhone OS 10_0_2 like Mac OS X) AppleWebKit/602.1.50 (KHTML, like Gecko) Version/10.0 Mobile/14A456 Safari/602.1",Off Grounds
